

White Brain
{::::A:PP:P:A:A::}: x 2, y 1, X 3, Y 2, V 3, u 1
{::A:::A.PA.P:::A}: x 0, y 2, X 0, Y 3, V -1, u 1
{::A::A:P:A:PP:::}: x 3, y 2, X 3, Y 3, V -1, u 1
{::A::A:P:AA:P:::}: x 3, y 1, X 3, Y 2, V -1, u 1
{::A::P:PP..:A:::}: x 3, y 1, X 3, Y 2, V 1, u 1
{::A::PA:PA.PA:::}: x 3, y 2, X 3, Y 3, V 1, u 1
{::A:A.:.::P:P:::}: x 2, y 2, X 2, Y 3, V -1, u 1
{::A:A:::.PAPA:::}: x 1, y 2, X 0, Y 3, V -1, u 1
{::A:A:A:.::PP:::}: x 3, y 2, X 3, Y 3, V -1, u 1
{::A:AP:::::P::P:}: x 3, y 2, X 3, Y 3, V 1, u 1
{::A:P.:PAP:.::::}: x 1, y 2, X 1, Y 3, V 1, u 1
{::A:P:::..PP::::}: x 3, y 2, X 3, Y 3, V 1, u 1
{::A:P:::A::P:P::}: x 3, y 2, X 3, Y 3, V 1, u 1
{::A:P:::AP.P::::}: x 1, y 2, X 1, Y 3, V 1, u 1
{::A:PP.:.A.PA:A:}: x 0, y 1, X 0, Y 2, V 1, u 1
{::A:PP:P.::AP:::}: x 1, y 1, X 1, Y 2, V 1, u 1
{::AA:.::P:P:AP::}: x 2, y 2, X 2, Y 3, V 1, u 1
{::AA:.::PP::A:P:}: x 1, y 2, X 0, Y 3, V 1, u 1
{::AA:::.PP.:AA::}: x 1, y 2, X 0, Y 3, V -1, u 1
{::AA:::::P:.P:::}: x 1, y 2, X 1, Y 3, V 1, u 1
{::AP:.:.PPA:AA::}: x 1, y 2, X 0, Y 3, V -1, u 1
{::AP:.A.P:::PA::}: x 3, y 0, X 2, Y 1, V -1, u 1
{::AP:::.PAA::A::}: x 0, y 2, X 0, Y 3, V -1, u 1
{::AP:A:.::A:PA::}: x 3, y 0, X 3, Y 1, V -1, u 1
{::AP:P:.P.A:AA::}: x 1, y 1, X 1, Y 2, V -1, u 1
{::APP.:A.::.A:P:}: x 0, y 1, X 0, Y 2, V 1, u 1
{::APPP.:....AAA:}: x 3, y 0, X 3, Y 2, V 1, u 1
{::APPP:A..::AP::}: x 0, y 1, X 0, Y 2, V 2, u 2
{::P:..APAP.AA:::}: x 1, y 2, X 1, Y 3, V -1, u 1
{::P:..PPPA.AA:::}: x 2, y 1, X 3, Y 2, V 1, u 1
{::P:.A.P:.:AP:::}: x 2, y 0, X 2, Y 1, V 1, u 1
{::P:.A:PP:.PA:::}: x 3, y 2, X 3, Y 3, V 1, u 1
{::P:.P.PA.AAA:::}: x 1, y 1, X 0, Y 2, V -1, u 1
{::P:.P.PP.AA::::}: x 2, y 0, X 2, Y 1, V 1, u 1
{::P:.PAPA..AA:::}: x 1, y 1, X 0, Y 2, V 1, u 1
{::P:.PAPP..A::::}: x 1, y 1, X 1, Y 2, V 1, u 1
{::P:.PPP...AA:::}: x 2, y 1, X 3, Y 2, V 1, u 1
{::P::A.PPA:AA:::}: x 2, y 0, X 2, Y 2, V -1, u 1
{::P::A:AP:P::A::}: x 0, y 2, X 1, Y 3, V 1, u 1
{::P::PA.P.::AA::}: x 0, y 2, X 1, Y 3, V -1, u 1
{::P:A.:P.:PAA:::}: x 2, y 0, X 2, Y 1, V 1, u 1
{::P:A.PP.:..A::A}: x 2, y 1, X 2, Y 2, V 1, u 1
{::P:AP:P...P::::}: x 2, y 0, X 2, Y 1, V 1, u 1
{::P:APA.:.:::P::}: x 1, y 1, X 1, Y 2, V -1, u 1
{::P:P.AP.P:AAA::}: x 1, y 2, X 0, Y 3, V 1, u 1
{::P:P::.APAA::::}: x 1, y 2, X 1, Y 3, V 1, u 1
{::P:P::A.AP::A::}: x 0, y 1, X 0, Y 2, V 1, u 1
{::P:P::AA:A::P::}: x 2, y 0, X 3, Y 1, V 1, u 1
{::P:P:P.AP:A:A::}: x 2, y 1, X 2, Y 2, V 1, u 1
{::P:P:PA.P::AA::}: x 2, y 1, X 2, Y 2, V 1, u 1
{::P:PA.P..:AAA::}: x 0, y 1, X 0, Y 2, V -1, u 1
{::P:PAA.:A.P:::A}: x 0, y 1, X 0, Y 2, V -1, u 1
{::P:PAAP.::AP:::}: x 2, y 0, X 1, Y 1, V 1, u 1
{::P:PP.A.AP:A:::}: x 2, y 2, X 2, Y 3, V -1, u 1
{::P:PP.P.AAAA:::}: x 3, y 1, X 2, Y 2, V -1, u 1
{::P:PPAP.A.AA:::}: x 0, y 1, X 0, Y 2, V 7013, u 7013
{::P:PPAPA..A:A::}: x 1, y 1, X 1, Y 2, V 1, u 1
{::PA.::AP...:P::}: x 2, y 0, X 2, Y 2, V 1, u 1
{::PA.P:.A...:P:A}: x 1, y 1, X 0, Y 2, V 1, u 1
{::PA.P:.P...AA:A}: x 0, y 2, X 1, Y 3, V 1, u 1
{::PAPP.:.A::A:P:}: x 2, y 0, X 2, Y 2, V -1, u 1
{::PP....APA.A::A}: x 1, y 2, X 1, Y 3, V -1, u 1
{::PP..A.A::.AP:A}: x 3, y 0, X 3, Y 1, V -1, u 1
{::PP.:..P.AAA:::}: x 3, y 0, X 3, Y 1, V -3, u 3
{::PP.:..P.AAA:::}: x 2, y 0, X 2, Y 1, V -1, u 1
{::PP.P..A..AA:A:}: x 2, y 0, X 2, Y 2, V -1, u 1
{::PP.P..P.AAAA::}: x 1, y 1, X 2, Y 2, V -4, u 4
{::PP.PA.P..AAA::}: x 3, y 0, X 3, Y 1, V 1, u 1
{::PP.PA.PA..A::A}: x 3, y 0, X 3, Y 2, V 2, u 2
{::PP:.PAA...A:::}: x 2, y 0, X 3, Y 1, V 1, u 1
{::PP:P...AA.:::A}: x 3, y 0, X 3, Y 2, V -1, u 1
{::PP:P..PAAAA:::}: x 3, y 0, X 3, Y 1, V -1, u 1
{::PP:P..PAAAA:::}: x 2, y 0, X 2, Y 1, V 1, u 1
{::PP:PA.P.:AAA::}: x 3, y 0, X 2, Y 1, V -1, u 1
{::PPP..A.A..:AA:}: x 2, y 0, X 2, Y 1, V -1, u 1
{::PPP..A.P.:AAA:}: x 2, y 0, X 2, Y 2, V -1, u 3
{::PPP:A..P:AAA::}: x 3, y 0, X 2, Y 1, V 2, u 2
{::PPPP....AAAA::}: x 0, y 1, X 0, Y 2, V -1, u 3
{::PPPP....AAAA::}: x 2, y 0, X 2, Y 1, V -1, u 1
{::PPPP....AAAA::}: x 3, y 0, X 3, Y 1, V -1, u 1
{::PPPP....AAAA::}: x 1, y 1, X 1, Y 2, V 2, u 2
{::PPPP...AA.A::A}: x 0, y 1, X 1, Y 2, V -1, u 1
{::PPPP.AA...:AA:}: x 2, y 0, X 2, Y 1, V -1, u 3
{::PPPP.AA...:AA:}: x 2, y 0, X 2, Y 2, V -1, u 1
{:A::.:::PA.P:::A}: x 0, y 2, X 0, Y 3, V -1, u 1
{:A::.::P::PAP:::}: x 2, y 2, X 2, Y 3, V 1, u 1
{:A::.::PPA:PA:::}: x 3, y 2, X 3, Y 3, V 1, u 1
{:A::.::PPP..A::A}: x 1, y 2, X 1, Y 3, V -1, u 1
{:A::.::PPP..A::A}: x 3, y 1, X 3, Y 2, V -1, u 1
{:A::.:P:P.APA:::}: x 3, y 2, X 3, Y 3, V 1, u 1
{:A::.:PP:.:AP:::}: x 2, y 1, X 2, Y 2, V 1, u 1
{:A::.A:PP:::A::P}: x 3, y 1, X 3, Y 2, V 1, u 1
{:A::::.PP::A::P:}: x 0, y 2, X 0, Y 3, V 1, u 1
{:A::::.PPAPA::A:}: x 0, y 2, X 0, Y 3, V -3, u 3
{:A::::.PPAPAA:::}: x 2, y 2, X 2, Y 3, V -1, u 1
{:A:::::PP..P::::}: x 3, y 2, X 3, Y 3, V 424, u 424
{:A:::::PPA.A::::}: x 0, y 2, X 0, Y 3, V -1, u 1
{:A::::P.P.APA:::}: x 3, y 2, X 3, Y 3, V 1, u 1
{:A::::P:P:P:A:::}: x 2, y 2, X 2, Y 3, V 1, u 1
{:A::::PPP.A:A:::}: x 3, y 1, X 3, Y 2, V 1, u 1
{:A::P::P.P.AA:::}: x 0, y 1, X 0, Y 2, V -1, u 1
{:A:A::P:P.:.:P::}: x 0, y 2, X 0, Y 3, V 1, u 1
{:A:A::P:P.:::P::}: x 0, y 2, X 0, Y 3, V 1, u 1
{:A:AP::::.P.:P::}: x 0, y 1, X 0, Y 2, V 2, u 2
{:A:AP:P::.:.:P::}: x 2, y 1, X 2, Y 2, V 1, u 1
{:A:P:::A:PP.::A:}: x 1, y 2, X 1, Y 3, V 1, u 1
{:A:P:::APAP.::A:}: x 0, y 2, X 0, Y 3, V -9, u 9
{:A:P::AAP.:.:P::}: x 3, y 0, X 2, Y 1, V 1, u 1
{:A:P::AAP.:::P::}: x 3, y 0, X 2, Y 1, V 1, u 1
{:A:P::PA::..::P:}: x 2, y 1, X 2, Y 2, V 1, u 1
{:A:P::PAP...:AA:}: x 2, y 1, X 2, Y 2, V -1, u 1
{:A:P::PAP:::A:P:}: x 2, y 1, X 2, Y 2, V 1, u 1
{:A:PP::A:.:::PA:}: x 0, y 1, X 0, Y 2, V 1, u 1
{:A:PP::A:.A.:P::}: x 0, y 1, X 0, Y 2, V 1, u 1
{:A:PP::A:.P.:AA:}: x 0, y 1, X 0, Y 2, V -1, u 1
{:A:PP::A:.P.:AA:}: x 2, y 2, X 1, Y 3, V 2, u 2
{:A:PP:AA:.:.:P::}: x 3, y 0, X 2, Y 1, V 1, u 1
{:AA::::::AAPP:::}: x 3, y 2, X 3, Y 3, V -1, u 1
{:AA::::P:A::P::P}: x 3, y 1, X 3, Y 2, V -1, u 1
{:AP:.::PP:.:A::P}: x 2, y 0, X 2, Y 1, V 1, u 1
{:AP::::A::P::P::}: x 2, y 0, X 3, Y 1, V 1, u 1
{:P::..APP:.AA:A:}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P::..PPA.AAA:::}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P::..PPPAAAA:::}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P::.::A.P:A::::}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P::.:PP.AAA::::}: x 2, y 1, X 1, Y 2, V 1, u 1
{:P::.A:PP:APA:::}: x 3, y 2, X 3, Y 3, V -1, u 1
{:P::.AA:P.APA:::}: x 1, y 0, X 2, Y 1, V 1, u 1
{:P::.AAPP..:A:A:}: x 3, y 1, X 3, Y 2, V 1, u 1
{:P::.AAPP:::A::P}: x 3, y 1, X 3, Y 2, V -1, u 1
{:P::.AP:P:PAA:::}: x 2, y 1, X 3, Y 2, V 1, u 1
{:P::.APAP:P.A:::}: x 2, y 2, X 2, Y 3, V 2, u 2
{:P::.APPP:.AA:A:}: x 2, y 1, X 3, Y 2, V -1, u 1
{:P::.APPP:.AA:A:}: x 2, y 1, X 2, Y 2, V 818, u 818
{:P::.APPP:A.A::A}: x 3, y 1, X 2, Y 2, V 0, u 6
{:P::.APPP:A.A::A}: x 3, y 1, X 3, Y 2, V 5728, u 5728
{:P::.PAPP:..A::A}: x 1, y 1, X 1, Y 2, V -2, u 2
{:P::.PAPP:..A::A}: x 1, y 0, X 2, Y 1, V -1, u 3
{:P::.PPP..AAA:::}: x 1, y 1, X 1, Y 2, V 1, u 1
{:P:::..PAAPA::::}: x 2, y 2, X 2, Y 3, V -3, u 3
{:P:::..PAAPA::::}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:::.AAP:P:A:::}: x 1, y 0, X 1, Y 2, V 1, u 1
{:P:::AA:P:P:A:::}: x 1, y 0, X 2, Y 1, V 1, u 1
{:P:::APAP:P:A:::}: x 2, y 2, X 2, Y 3, V 3144, u 3144
{:P:::P.AP:P:A:::}: x 2, y 2, X 2, Y 3, V -1, u 1
{:P::A...:.APA:A:}: x 1, y 0, X 1, Y 2, V -2, u 2
{:P::A...:.APA:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P::A..P.:PAA:A:}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P::A..P:PPA::A:}: x 1, y 0, X 0, Y 1, V 1, u 1
{:P::A.:PA:PA::A:}: x 1, y 0, X 0, Y 1, V 1, u 1
{:P::A.P.:PAP:::A}: x 1, y 0, X 0, Y 1, V 1, u 1
{:P::A.PP.:.AA:A:}: x 1, y 0, X 1, Y 1, V -1, u 7
{:P::A.PP.:.AA:A:}: x 1, y 0, X 1, Y 2, V -1, u 1
{:P::A.PP.:.AA:A:}: x 1, y 0, X 0, Y 1, V -1, u 1
{:P::A:PP..PA::::}: x 1, y 0, X 0, Y 1, V 1, u 1
{:P::AP.P..A.::A:}: x 1, y 0, X 0, Y 1, V 1, u 1
{:P::P..PAAPA::A:}: x 0, y 1, X 1, Y 2, V -3, u 5
{:P::P..PAAPA::A:}: x 1, y 0, X 1, Y 1, V 0, u 6
{:P::P.PPAA.A::A:}: x 2, y 1, X 2, Y 2, V 1, u 1
{:P::P:APAP.A::::}: x 1, y 0, X 2, Y 1, V 1, u 1
{:P::PA..A:PP::AA}: x 3, y 2, X 2, Y 3, V -1, u 1
{:P::PA.P.:PAA:A:}: x 0, y 1, X 0, Y 2, V 1, u 1
{:P::PA.PA.A.::A:}: x 3, y 1, X 3, Y 2, V -1, u 1
{:P::PA:PA.AP::::}: x 3, y 1, X 2, Y 2, V 2, u 2
{:P::PAAP...:A:A:}: x 0, y 1, X 0, Y 2, V -1, u 1
{:P::PAAP...:A:A:}: x 1, y 0, X 2, Y 1, V 1, u 1
{:P::PAPPA..A::A:}: x 2, y 1, X 3, Y 2, V 2, u 2
{:P::PAPPA.A.:::A}: x 3, y 1, X 3, Y 2, V 1, u 1
{:P::PAPPA:..::AA}: x 2, y 1, X 2, Y 2, V -1, u 1
{:P::PP.A..P:A:::}: x 2, y 2, X 2, Y 3, V 1, u 1
{:P::PP.AA.::::P:}: x 1, y 1, X 0, Y 2, V 1, u 1
{:P::PP.P..AAA:::}: x 3, y 1, X 2, Y 2, V 1, u 1
{:P::PP.PA..A::A:}: x 1, y 1, X 1, Y 2, V 1, u 1
{:P::PPAP...AA:::}: x 1, y 1, X 1, Y 2, V -1, u 1
{:P::PPAP...AA:::}: x 1, y 0, X 2, Y 1, V 425, u 425
{:P:A.AP:P::.A:P:}: x 2, y 1, X 2, Y 2, V 2, u 2
{:P:A:.A:P:::A:P:}: x 1, y 0, X 1, Y 2, V 1, u 1
{:P:A:.P:PAP:A:::}: x 2, y 2, X 2, Y 3, V 3236, u 3236
{:P:A::.:PA::::P:}: x 0, y 2, X 0, Y 3, V -1, u 1
{:P:A:AP:P:::A:P:}: x 2, y 1, X 2, Y 2, V 6379, u 6379
{:P:A:P.:P:::A:P:}: x 1, y 1, X 1, Y 2, V -1, u 1
{:P:AP.P:A.:.:P::}: x 1, y 0, X 1, Y 1, V 2, u 2
{:P:AP:.:P.::::P:}: x 0, y 2, X 0, Y 3, V 1, u 1
{:P:P....A.A.A:A:}: x 3, y 0, X 3, Y 2, V -3, u 3
{:P:P....A.A.A:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:P:..APAP:A:A:}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P:P:A..P:PAA:A:}: x 3, y 0, X 3, Y 1, V 1, u 1
{:P:P:AA.P..:A:A:}: x 3, y 0, X 3, Y 1, V -1, u 1
{:P:P:AA.P..:A:A:}: x 1, y 0, X 2, Y 1, V 1, u 1
{:P:P:PA.P:..A::A}: x 3, y 0, X 3, Y 2, V 1, u 1
{:P:PA..A.PP.::A:}: x 1, y 0, X 0, Y 1, V 4, u 4
{:P:PA.PA.P..::A:}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P:PP....APAA:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:PP....APAA:A:}: x 3, y 0, X 3, Y 1, V -1, u 1
{:P:PP....APAA:A:}: x 0, y 1, X 0, Y 2, V 2, u 2
{:P:PP...A.PA:AA:}: x 3, y 0, X 3, Y 1, V 1, u 1
{:P:PP...AAP.::AA}: x 3, y 0, X 3, Y 2, V -1, u 1
{:P:PP..A..A.A:A:}: x 1, y 0, X 1, Y 2, V -3, u 7
{:P:PP..A..A.A:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:PP..A..P:AAA:}: x 2, y 2, X 1, Y 3, V 3, u 3
{:P:PP..A.AP.A:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:PP..A.AP.A:A:}: x 0, y 1, X 0, Y 2, V -1, u 1
{:P:PP..A.AP.A:A:}: x 0, y 1, X 1, Y 2, V 4, u 4
{:P:PP..AA.P.:AA:}: x 2, y 2, X 1, Y 3, V 2, u 2
{:P:PP.A....:AAA:}: x 0, y 1, X 0, Y 2, V -2, u 4
{:P:PP.A....:AAA:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:P:PP.AA..::AP::}: x 1, y 0, X 1, Y 1, V 3, u 3
{:P:PP.AAA.:.:P::}: x 3, y 0, X 2, Y 1, V 2, u 2
{:P:PP.PA...:AAA:}: x 1, y 0, X 1, Y 1, V 1, u 1
{:P:PP.PA.A..A:A:}: x 0, y 1, X 1, Y 2, V 1, u 1
{:P:PP.PAA...:AA:}: x 1, y 0, X 1, Y 1, V -7, u 17
{:P:PP.PAA...:AA:}: x 1, y 0, X 1, Y 2, V 0, u 4
{:P:PPA.A..P.A:A:}: x 0, y 1, X 0, Y 2, V 1, u 1
{:P:PPAP....AA:A:}: x 3, y 0, X 3, Y 1, V 1, u 3
{:PA::::.PA.P:::A}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PA::A:PP..:A:A:}: x 3, y 1, X 3, Y 2, V -2, u 2
{:PA::P:.P:.PA::A}: x 1, y 1, X 1, Y 2, V 1, u 1
{:PAP:.:.P..:AAA:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:PAP:.:.P..:AAA:}: x 1, y 0, X 1, Y 2, V -1, u 1
{:PP:...PA..AA:A:}: x 2, y 0, X 2, Y 1, V -1, u 1
{:PP:...PA..AA:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:PP:...PA..AA:A:}: x 1, y 0, X 1, Y 2, V -1, u 1
{:PP:...PPA.AA:A:}: x 2, y 0, X 2, Y 1, V 818, u 820
{:PP:...PPAA.A::A}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP:..APPA..A::A}: x 1, y 0, X 2, Y 1, V 1, u 1
{:PP:.:.P:.AAP:::}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PP:.:.PP..A::A:}: x 0, y 2, X 0, Y 3, V 20161, u 20161
{:PP:.:.PP.A.:::A}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PP:.:AP:..AP:::}: x 1, y 0, X 1, Y 1, V 20160, u 20160
{:PP:.:APP...:::A}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PP:.A.PP..AA:A:}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP:.A.PP:..A:AA}: x 2, y 0, X 1, Y 1, V -3, u 5
{:PP:.A.PP:..A:AA}: x 2, y 0, X 2, Y 1, V 5728, u 5734
{:PP:.P.P...AA:A:}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP:.P.P..A.A::A}: x 1, y 1, X 2, Y 2, V 1, u 1
{:PP:.P.PA...::AA}: x 1, y 1, X 0, Y 2, V 20163, u 20163
{:PP:.PAP....A::A}: x 1, y 0, X 2, Y 1, V 1, u 1
{:PP::...APAP:::A}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP::..APAP:A:::}: x 2, y 0, X 2, Y 1, V 3238, u 3238
{:PP::..PPAAAA:::}: x 3, y 1, X 2, Y 2, V 6381, u 6383
{:PP::..PPAAAA:::}: x 1, y 0, X 1, Y 1, V -1, u 1
{:PP::.APPA.AA:::}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PP::A.:P:PAA:::}: x 2, y 0, X 1, Y 1, V -1, u 1
{:PP::A.:P:PAA:::}: x 2, y 0, X 2, Y 1, V 3144, u 3144
{:PP::A.PP:.AA:A:}: x 2, y 0, X 2, Y 2, V 1, u 1
{:PP:A:.P..P.:::A}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP:AP.P....::AA}: x 2, y 0, X 2, Y 2, V 1, u 1
{:PP:P....AAPA::A}: x 0, y 1, X 1, Y 2, V 1, u 1
{:PP:P..P..AAAA::}: x 1, y 0, X 1, Y 2, V 1, u 1
{:PP:P..P.A.AA:A:}: x 2, y 0, X 2, Y 1, V -3, u 9
{:PP:P..P.A.AA:A:}: x 1, y 0, X 1, Y 1, V -1, u 1
{:PP:P..P.A.AA:A:}: x 2, y 0, X 2, Y 2, V -1, u 11
{:PP:P..P.A.AA:A:}: x 0, y 1, X 0, Y 2, V 6382, u 6386
{:PP:P..PA..A:AA:}: x 2, y 0, X 2, Y 1, V 1, u 1
{:PP:P.AP...AAA::}: x 1, y 0, X 1, Y 1, V 7014, u 7014
{:PP:P.AP.A..A::A}: x 1, y 0, X 2, Y 1, V 1, u 1
{:PP:PA.P...AA:A:}: x 2, y 0, X 1, Y 1, V 426, u 428
{:PP:PA.P.:..A:AA}: x 2, y 0, X 2, Y 1, V -1, u 1
{:PP:PA.PA...::AA}: x 2, y 0, X 2, Y 2, V -1, u 1
{:PP:PA.PA...::AA}: x 2, y 0, X 2, Y 1, V 2, u 2
{:PPP....A...A:AA}: x 2, y 0, X 2, Y 2, V -4, u 4
{:PPP....A...A:AA}: x 1, y 0, X 1, Y 1, V -1, u 1
{:PPP....A...A:AA}: x 1, y 0, X 1, Y 2, V -1, u 1
{:PPP....PA..A:AA}: x 1, y 0, X 1, Y 1, V 1, u 1
{:PPP..A.P...AA:A}: x 1, y 0, X 1, Y 1, V 3, u 3
{:PPP.A..P...A:AA}: x 3, y 0, X 3, Y 1, V 1, u 1
{:PPP:.A.A...A::A}: x 1, y 0, X 2, Y 1, V 1, u 1
{:PPP:A..P:..A:AA}: x 2, y 0, X 1, Y 1, V 1, u 1
{:PPPP......AAAA:}: x 1, y 0, X 1, Y 1, V -1, u 7
{:PPPP......AAAA:}: x 1, y 0, X 1, Y 2, V -1, u 3
{:PPPP......AAAA:}: x 2, y 0, X 2, Y 1, V -1, u 9
{:PPPP......AAAA:}: x 2, y 0, X 2, Y 2, V 4, u 8
{:PPPP.....A.AA:A}: x 3, y 0, X 3, Y 2, V 1, u 1
{:PPPP....A..A:AA}: x 0, y 1, X 0, Y 2, V 1, u 1
{:PPPP...A...:AAA}: x 2, y 0, X 2, Y 2, V 1, u 1
{:PPPP..A....AAA:}: x 2, y 0, X 2, Y 1, V -6, u 22
{:PPPP..A....AAA:}: x 1, y 0, X 1, Y 1, V -1, u 5
{:PPPP..A....AAA:}: x 1, y 0, X 1, Y 2, V -1, u 1
{:PPPP..A....AAA:}: x 2, y 0, X 2, Y 2, V 0, u 16
{:PPPP.A.....AA:A}: x 0, y 1, X 0, Y 2, V 1, u 1
{:PPPPA......A:AA}: x 3, y 0, X 3, Y 1, V 1, u 3
{A::::.:PA:PP::::}: x 3, y 2, X 3, Y 3, V 1, u 1
{A::::.A.:::PP:A:}: x 3, y 2, X 3, Y 3, V -1, u 1
{A::::.A.:::PP:A:}: x 3, y 2, X 2, Y 3, V -1, u 1
{A::::.PA:::.:P::}: x 2, y 1, X 2, Y 2, V 1, u 1
{A:::::.PP:PA::A:}: x 0, y 2, X 0, Y 3, V 3, u 3
{A:::::A:A:AP:P::}: x 3, y 2, X 3, Y 3, V -1, u 1
{A:::::AP.P.:A:A:}: x 1, y 2, X 1, Y 3, V -1, u 1
{A:::::APA:.::PA:}: x 3, y 1, X 3, Y 2, V -1, u 1
{A::::P.P.:PAA:A:}: x 1, y 1, X 1, Y 2, V 1, u 1
{A::::P:P.:APA:::}: x 1, y 1, X 2, Y 2, V 1, u 1
{A::::P:P.A:::::P}: x 3, y 1, X 3, Y 2, V 1, u 1
{A::::P:PA:.P::A:}: x 3, y 2, X 3, Y 3, V 1, u 1
{A::::PPP...P::::}: x 2, y 1, X 2, Y 2, V 1, u 1
{A::::PPP.:.AA:A:}: x 1, y 1, X 1, Y 2, V -1, u 1
{A::::PPP.:.AA:A:}: x 2, y 1, X 2, Y 2, V -1, u 1
{A::::PPP.:.AA:A:}: x 2, y 1, X 3, Y 2, V 3, u 3
{A:::A.:P::P::::P}: x 2, y 2, X 2, Y 3, V 1, u 1
{A:::A:.P.PPA::A:}: x 1, y 2, X 2, Y 3, V 1, u 1
{A:::A::P.:PP::::}: x 3, y 2, X 3, Y 3, V 1, u 1
{A:::A::P.APA::::}: x 2, y 2, X 2, Y 3, V -1, u 1
{A:::A::P.P.A::::}: x 1, y 2, X 1, Y 3, V 1, u 1
{A:::AP::::AP:::P}: x 1, y 1, X 2, Y 2, V 1, u 1
{A:::AP:P.:.P::A:}: x 1, y 1, X 1, Y 2, V 1, u 1
{A:::AP:P.:PA::A:}: x 1, y 1, X 1, Y 2, V -1, u 1
{A:::AP:P::.:::AP}: x 3, y 1, X 3, Y 2, V 1, u 1
{A:::P:.P..P.::AA}: x 2, y 2, X 3, Y 3, V 1, u 1
{A:::P:AP..:.:::P}: x 0, y 1, X 0, Y 2, V 1, u 1
{A::A:.::::P.:P::}: x 2, y 2, X 2, Y 3, V 1, u 1
{A::P:.:A:PP.:A::}: x 2, y 2, X 2, Y 3, V 1, u 1
{A::P:.:P:.P.A:::}: x 3, y 1, X 3, Y 2, V 1, u 1
{A::P:::AAPP.::A:}: x 1, y 2, X 2, Y 3, V -1, u 1
{A::P:::AP:P.::A:}: x 0, y 2, X 0, Y 3, V 1, u 1
{A::P:P:A:PP.::A:}: x 1, y 2, X 2, Y 3, V 1, u 1
{A::P:PPA.:A.:P::}: x 1, y 1, X 1, Y 2, V 1, u 1
{A::P:PPA.P..::A:}: x 1, y 2, X 1, Y 3, V 1, u 1
{A::PA.:::.PP::::}: x 3, y 0, X 3, Y 1, V 1, u 1
{A:A::::P.:.:APA:}: x 3, y 1, X 3, Y 2, V -1, u 1
{A:A::::PP.:.:::P}: x 3, y 1, X 3, Y 2, V 1, u 1
{A:A:::A:.:.PAP::}: x 3, y 2, X 3, Y 3, V -1, u 1
{A:A::P::::::::PP}: x 1, y 1, X 1, Y 2, V 1, u 1
{P:::..APAP:.::::}: x 0, y 0, X 0, Y 1, V 1, u 1
{P:::..APAP:.:AA:}: x 1, y 2, X 2, Y 3, V 1, u 1
{P:::..PPAAA.::::}: x 2, y 1, X 1, Y 2, V 1, u 1
{P:::.AAPA::.::P:}: x 0, y 0, X 1, Y 1, V 1, u 1
{P:::.P..A:.P:A:A}: x 1, y 1, X 1, Y 2, V -1, u 1
{P:::.PPPAA.A::A:}: x 2, y 1, X 3, Y 2, V 1, u 1
{P:::A::A.PAA::::}: x 1, y 2, X 1, Y 3, V -1, u 1
{P:::AA:P.A:::::P}: x 0, y 0, X 1, Y 1, V 1, u 1
{P:::AP:A..A.:::A}: x 1, y 1, X 1, Y 2, V -1, u 1
{P:::AP:P.AAP::::}: x 3, y 2, X 3, Y 3, V 1, u 1
{P:::AP:P:A.P::A:}: x 3, y 2, X 2, Y 3, V 1, u 1
{P:::APA..P:P:::A}: x 1, y 2, X 1, Y 3, V 2, u 2
{P:::APP.:.AP:A:A}: x 1, y 1, X 1, Y 2, V 1, u 1
{P:::APPA..:.:A:A}: x 2, y 1, X 2, Y 2, V -1, u 1
{P:::APPP.A.A::A:}: x 2, y 1, X 3, Y 2, V 1, u 1
{P::P..P.AP.A:AA:}: x 2, y 1, X 3, Y 2, V -1, u 1
{P::P.PP..AA.A::A}: x 0, y 0, X 0, Y 2, V -1, u 1
{P::PA.:.:P.P:AA:}: x 3, y 0, X 3, Y 1, V -1, u 1
